Date,Surface_Type,Surface_Condition,Pothole_Density,Slope_Angle_Degrees,Traffic_Density,Flood_Level_m,Access_Status,Dust_Level_PPM,Ground_Vibration_mm_s,Road_Temperature_C,Rainfall_mm,Soil_Moisture_%,Maintenance_Activity,Accident_Count,Road_Condition_Status
2025-07-05 23:00:00,Asphalt,Dry,10.53,4.29,68.74,0.9,Safe,438.69,17.46,54.72,23.3,28.8,Ongoing,0,Operational
2025-07-06 00:00:00,Soil,Dry,7.12,18.6,94.17,0.75,Safe,96.43,20.16,36.97,5.49,52.4,None,0,Operational
2025-07-06 01:00:00,Asphalt,Wet,3.73,5.55,62.76,1.6,Safe,336.56,7.87,26.83,43.31,8.8,Ongoing,0,Operational
2025-07-06 02:00:00,Asphalt,Wet,6.57,24.89,18.93,1.86,Under Repair,129.43,16.29,55.02,33.38,28.5,None,0,Operational
2025-07-06 03:00:00,Mud,Dry,5.1,16.8,74.1,1.41,Closed,263.1,11.62,38.8,47.97,52.4,Ongoing,0,Operational
2025-07-06 04:00:00,Gravel,Dry,14.74,0.96,73.09,1.46,Safe,103.79,24.06,35.4,25.99,56.8,None,0,Operational
2025-07-06 05:00:00,Gravel,Slippery,8.69,15.03,99.38,0.01,Safe,248.29,12.99,48.61,39.05,25.6,Ongoing,0,Severely Damaged
2025-07-06 06:00:00,Gravel,Dry,13.04,12.99,25.36,1.6,Closed,29.21,9.35,53.97,32.45,24.0,None,0,Operational
2025-07-06 07:00:00,Soil,Dry,8.36,24.13,17.11,1.73,Safe,40.91,20.66,47.99,3.61,30.4,None,0,Operational
2025-07-06 08:00:00,Gravel,Dry,7.88,21.03,46.15,0.18,Safe,380.17,13.88,41.09,3.61,38.6,None,0,Operational
2025-07-06 09:00:00,Asphalt,Dry,7.56,16.05,39.1,1.67,Safe,359.02,16.89,56.63,8.49,6.8,None,0,Operational
2025-07-06 10:00:00,Soil,Slippery,14.45,7.65,90.78,0.89,Under Repair,419.96,27.0,44.14,11.29,37.4,None,0,Operational
2025-07-06 11:00:00,Asphalt,Dry,14.69,14.17,9.18,0.85,Safe,222.34,6.22,38.99,16.76,34.7,Ongoing,1,Operational
2025-07-06 12:00:00,Asphalt,Slippery,4.24,18.57,45.11,0.48,Safe,447.69,5.1,43.8,18.78,19.7,None,0,Closed
2025-07-06 13:00:00,Gravel,Dry,10.09,15.43,86.36,0.88,Safe,23.53,15.8,50.91,3.07,19.2,None,0,Operational
2025-07-06 14:00:00,Asphalt,Dry,6.44,5.54,71.16,1.86,Safe,107.25,29.66,50.71,22.28,27.0,Ongoing,0,Operational
2025-07-06 15:00:00,Gravel,Wet,2.28,15.06,91.48,0.38,Safe,431.32,22.67,25.61,11.7,56.2,None,0,Operational
2025-07-06 16:00:00,Asphalt,Dry,3.24,6.99,15.89,1.16,Closed,290.26,19.63,35.24,35.86,25.0,None,1,Operational
2025-07-06 17:00:00,Asphalt,Wet,12.73,5.27,57.3,1.52,Safe,350.54,16.15,37.56,25.72,50.9,None,0,Operational
2025-07-06 18:00:00,Asphalt,Dry,7.38,14.56,75.98,0.24,Safe,270.3,4.31,49.89,19.92,31.7,None,0,Operational
2025-07-06 19:00:00,Asphalt,Dry,3.37,3.9,93.46,0.53,Safe,392.76,4.8,53.72,48.13,9.7,None,0,Operational
2025-07-06 20:00:00,Mud,Dry,9.21,5.34,51.19,0.67,Safe,131.89,19.43,48.07,31.71,53.1,None,0,Severely Damaged
2025-07-06 21:00:00,Mud,Dry,14.33,21.11,68.26,0.13,Under Repair,369.67,0.86,57.45,17.93,33.2,None,0,Operational
2025-07-06 22:00:00,Asphalt,Slippery,2.61,0.57,97.0,1.18,Safe,69.44,5.36,50.69,36.08,29.5,Ongoing,0,Operational
2025-07-06 23:00:00,Soil,Wet,3.96,5.96,73.49,0.2,Safe,169.59,9.6,44.44,13.76,29.2,None,0,Operational
2025-07-07 00:00:00,Asphalt,Dry,0.25,10.08,81.76,0.7,Safe,338.94,21.38,47.48,48.42,17.3,Ongoing,0,Operational
2025-07-07 01:00:00,Soil,Dry,7.89,19.57,47.97,0.02,Safe,434.41,4.31,26.47,0.11,19.5,None,0,Severely Damaged
2025-07-07 02:00:00,Asphalt,Wet,13.74,20.53,25.41,0.05,Safe,410.79,27.29,30.36,23.25,40.5,None,0,Severely Damaged
2025-07-07 03:00:00,Asphalt,Wet,6.18,1.37,69.58,0.93,Safe,41.02,2.54,54.44,38.14,52.2,None,0,Closed
2025-07-07 04:00:00,Asphalt,Dry,0.15,2.23,35.24,0.68,Under Repair,289.18,17.09,52.03,31.24,30.8,None,0,Operational
2025-07-07 05:00:00,Asphalt,Dry,4.56,17.87,84.78,1.9,Safe,191.61,1.91,29.78,48.19,28.9,None,1,Operational
2025-07-07 06:00:00,Mud,Slippery,12.36,14.62,67.05,0.25,Under Repair,319.88,11.25,57.18,31.12,26.9,None,0,Operational
2025-07-07 07:00:00,Asphalt,Slippery,11.67,10.41,67.32,0.59,Safe,137.38,28.8,56.08,16.39,48.3,Ongoing,0,Operational
2025-07-07 08:00:00,Asphalt,Dry,5.94,22.77,15.86,1.11,Safe,270.42,13.68,25.63,8.48,42.1,None,1,Operational
2025-07-07 09:00:00,Soil,Dry,13.68,9.43,33.72,1.41,Safe,370.91,1.28,39.65,10.38,54.1,None,0,Operational
2025-07-07 10:00:00,Soil,Wet,5.34,18.42,57.11,1.78,Safe,410.77,21.24,58.28,39.16,58.9,None,0,Operational
2025-07-07 11:00:00,Mud,Dry,4.84,5.04,63.22,1.0,Closed,206.38,14.89,33.29,25.01,44.8,Recently Completed,0,Operational
2025-07-07 12:00:00,Asphalt,Wet,5.7,12.73,88.98,0.66,Safe,71.66,8.6,52.0,35.53,10.5,None,1,Operational
2025-07-07 13:00:00,Asphalt,Wet,0.4,12.17,39.59,1.41,Safe,210.68,10.18,44.76,46.78,9.2,Recently Completed,1,Closed
2025-07-07 14:00:00,Soil,Wet,5.05,14.94,63.74,1.21,Safe,126.2,25.26,43.69,1.07,39.7,None,0,Severely Damaged
2025-07-07 15:00:00,Mud,Dry,11.57,3.25,35.31,0.59,Under Repair,451.02,4.49,57.03,14.3,32.1,None,0,Operational
2025-07-07 16:00:00,Asphalt,Wet,13.08,23.09,99.28,1.55,Safe,493.43,7.34,54.04,1.5,58.7,None,0,Operational
2025-07-07 17:00:00,Gravel,Dry,13.24,18.99,79.14,1.6,Safe,31.88,18.06,31.55,8.79,43.8,None,0,Operational
2025-07-07 18:00:00,Soil,Dry,6.56,3.05,5.8,0.48,Closed,152.11,16.94,27.4,27.78,42.3,None,0,Operational
2025-07-07 19:00:00,Soil,Dry,3.94,0.03,82.43,1.72,Safe,439.16,2.37,33.9,22.99,32.2,Ongoing,0,Operational
2025-07-07 20:00:00,Asphalt,Slippery,14.43,16.5,78.53,0.25,Under Repair,380.15,4.09,47.05,29.79,34.6,None,0,Operational
2025-07-07 21:00:00,Soil,Wet,8.42,6.58,19.34,0.65,Safe,490.61,21.21,51.18,44.36,40.6,None,0,Operational
2025-07-07 22:00:00,Gravel,Slippery,12.01,5.15,14.94,1.35,Under Repair,58.87,9.14,53.76,25.21,14.2,None,0,Operational
2025-07-07 23:00:00,Mud,Dry,13.88,24.2,67.63,0.8,Safe,66.97,24.88,30.74,25.18,23.1,None,0,Operational
2025-07-08 00:00:00,Soil,Dry,4.05,17.37,24.41,1.99,Safe,284.57,25.05,38.53,42.53,44.9,None,1,Operational
2025-07-08 01:00:00,Asphalt,Dry,4.13,20.22,64.53,0.42,Safe,493.13,15.0,28.41,17.12,12.6,Recently Completed,0,Closed
2025-07-08 02:00:00,Mud,Wet,2.73,8.65,43.37,1.31,Under Repair,344.29,22.63,30.89,49.65,25.1,None,0,Severely Damaged
2025-07-08 03:00:00,Soil,Dry,2.84,14.28,64.7,1.86,Under Repair,429.32,5.44,27.37,19.25,19.6,None,0,Operational
2025-07-08 04:00:00,Asphalt,Dry,8.82,20.43,88.47,0.16,Safe,26.93,25.36,50.86,46.68,9.7,None,0,Operational
2025-07-08 05:00:00,Gravel,Dry,8.8,5.51,12.1,1.21,Safe,165.69,9.61,30.66,33.79,49.1,Recently Completed,0,Operational
2025-07-08 06:00:00,Mud,Dry,1.89,23.72,57.98,0.11,Safe,180.56,11.87,46.67,48.69,42.1,None,0,Severely Damaged
2025-07-08 07:00:00,Gravel,Wet,4.91,8.16,80.54,1.17,Safe,476.8,24.48,36.79,19.83,43.9,Ongoing,0,Operational
2025-07-08 08:00:00,Asphalt,Dry,1.87,0.97,65.41,1.76,Under Repair,203.56,29.96,42.21,47.91,34.7,None,0,Operational
2025-07-08 09:00:00,Asphalt,Dry,7.54,23.19,38.72,0.47,Safe,32.4,6.42,57.77,14.85,59.9,None,0,Operational
2025-07-08 10:00:00,Asphalt,Wet,7.66,14.47,80.95,1.83,Closed,311.71,8.21,25.56,25.04,12.4,None,0,Severely Damaged
2025-07-08 11:00:00,Gravel,Dry,14.29,6.51,39.4,1.07,Safe,12.49,28.71,47.77,16.27,40.4,None,0,Operational
2025-07-08 12:00:00,Asphalt,Wet,2.03,3.53,89.84,0.02,Safe,230.94,20.6,25.9,33.82,35.2,None,0,Closed
2025-07-08 13:00:00,Soil,Dry,6.49,0.4,22.58,0.53,Safe,471.75,23.32,57.84,24.38,35.7,None,0,Severely Damaged
2025-07-08 14:00:00,Gravel,Wet,11.99,16.22,45.84,0.17,Safe,165.02,24.67,42.41,8.72,28.3,Ongoing,0,Closed
2025-07-08 15:00:00,Gravel,Slippery,13.32,23.24,42.26,1.96,Safe,141.31,14.75,50.46,26.73,8.3,None,0,Operational
2025-07-08 16:00:00,Asphalt,Dry,0.72,4.22,40.5,1.92,Safe,28.24,27.24,53.69,12.73,36.0,None,0,Operational
2025-07-08 17:00:00,Soil,Wet,6.38,22.77,9.31,1.93,Safe,126.37,15.28,54.86,16.65,29.9,None,0,Severely Damaged
2025-07-08 18:00:00,Soil,Dry,4.77,19.77,8.75,1.96,Under Repair,116.34,8.21,40.23,27.28,30.4,None,0,Operational
2025-07-08 19:00:00,Asphalt,Slippery,9.61,12.18,28.89,0.2,Safe,442.26,23.38,58.05,45.78,30.7,None,0,Operational
2025-07-08 20:00:00,Gravel,Wet,12.9,12.3,29.83,1.87,Closed,269.29,11.38,57.32,42.36,26.4,None,0,Operational
2025-07-08 21:00:00,Asphalt,Dry,3.26,24.53,44.74,0.27,Safe,148.29,15.26,44.48,41.8,39.5,Recently Completed,0,Operational
2025-07-08 22:00:00,Soil,Wet,12.63,23.87,39.65,0.13,Safe,300.92,21.35,32.54,9.44,7.8,None,0,Severely Damaged
2025-07-08 23:00:00,Soil,Dry,8.94,21.91,50.42,1.82,Under Repair,38.28,12.87,42.62,34.72,23.0,None,0,Operational
2025-07-09 00:00:00,Gravel,Dry,13.44,11.23,71.01,1.08,Under Repair,190.86,10.09,29.42,33.84,57.7,None,0,Operational
2025-07-09 01:00:00,Gravel,Wet,0.72,15.33,36.6,0.71,Safe,311.92,14.18,27.17,46.83,6.0,None,0,Severely Damaged
2025-07-09 02:00:00,Soil,Dry,14.64,20.52,74.19,0.45,Safe,189.05,14.83,44.02,29.53,28.8,None,0,Operational
2025-07-09 03:00:00,Asphalt,Dry,13.97,11.82,25.37,0.3,Safe,406.32,10.3,28.09,47.64,40.6,None,0,Operational
2025-07-09 04:00:00,Asphalt,Dry,3.65,24.95,28.27,0.56,Safe,100.73,8.93,32.99,37.24,48.9,None,0,Operational
2025-07-09 05:00:00,Asphalt,Wet,1.58,14.21,62.54,0.71,Safe,53.14,9.17,28.17,42.02,58.4,None,0,Operational
2025-07-09 06:00:00,Asphalt,Dry,14.54,22.01,20.69,0.1,Under Repair,136.27,28.46,47.73,4.73,49.7,None,0,Operational
2025-07-09 07:00:00,Asphalt,Dry,10.66,6.62,58.98,1.07,Safe,10.85,15.44,48.61,49.4,53.3,None,0,Closed
2025-07-09 08:00:00,Asphalt,Wet,10.73,13.23,64.7,1.46,Safe,288.41,25.77,43.18,30.65,35.1,Recently Completed,0,Severely Damaged
2025-07-09 09:00:00,Asphalt,Wet,10.51,5.35,18.6,0.45,Under Repair,486.44,18.89,53.51,15.35,7.4,None,0,Operational
2025-07-09 10:00:00,Asphalt,Dry,9.24,15.95,42.08,1.75,Safe,211.6,11.07,50.89,17.24,24.2,None,0,Closed
2025-07-09 11:00:00,Mud,Wet,2.55,14.54,6.33,0.13,Safe,483.73,6.1,41.7,41.0,10.7,Ongoing,0,Operational
2025-07-09 12:00:00,Asphalt,Wet,13.36,6.91,46.75,1.95,Safe,396.75,21.81,42.8,33.1,28.9,None,0,Operational
2025-07-09 13:00:00,Mud,Slippery,6.18,0.89,80.11,0.51,Safe,406.73,29.76,43.08,14.8,45.7,None,0,Operational
2025-07-09 14:00:00,Asphalt,Dry,1.4,8.67,97.43,1.0,Safe,31.32,17.91,25.99,41.0,9.8,None,0,Severely Damaged
2025-07-09 15:00:00,Soil,Wet,4.39,8.0,22.63,0.8,Safe,232.9,11.67,51.29,5.55,36.4,None,0,Operational
2025-07-09 16:00:00,Gravel,Dry,7.12,24.95,12.57,1.03,Safe,493.59,15.78,54.94,23.24,5.5,None,0,Severely Damaged
2025-07-09 17:00:00,Asphalt,Wet,3.97,2.84,27.58,1.85,Safe,157.47,14.76,51.31,34.46,7.3,Ongoing,0,Operational
2025-07-09 18:00:00,Gravel,Dry,6.51,15.29,6.62,0.19,Safe,30.91,9.91,26.83,0.51,27.5,None,1,Operational
2025-07-09 19:00:00,Soil,Dry,4.61,16.48,91.57,0.58,Under Repair,10.31,26.87,33.33,34.33,20.6,None,0,Severely Damaged
2025-07-09 20:00:00,Asphalt,Wet,14.64,14.76,74.61,0.49,Safe,177.5,29.95,49.3,39.26,52.6,None,0,Operational
2025-07-09 21:00:00,Gravel,Dry,7.77,9.31,96.75,1.76,Safe,123.45,13.69,44.23,29.0,33.1,Ongoing,0,Operational
2025-07-09 22:00:00,Asphalt,Dry,4.27,18.19,41.47,0.88,Safe,105.93,1.05,42.87,45.36,44.2,None,0,Severely Damaged
2025-07-09 23:00:00,Gravel,Wet,14.49,3.9,10.84,0.41,Safe,228.2,7.41,59.16,33.96,8.3,None,0,Severely Damaged
2025-07-10 00:00:00,Asphalt,Wet,5.62,6.2,82.58,1.58,Under Repair,258.98,4.05,57.25,43.4,56.6,None,0,Severely Damaged
2025-07-10 01:00:00,Gravel,Wet,6.41,11.84,14.9,0.33,Under Repair,431.89,14.05,26.51,32.78,56.0,None,0,Operational
2025-07-10 02:00:00,Mud,Wet,5.6,10.95,39.83,1.7,Under Repair,424.37,3.29,58.23,27.46,8.4,None,0,Operational
2025-07-10 03:00:00,Asphalt,Dry,13.5,18.12,52.38,1.82,Safe,67.49,27.35,55.28,6.55,5.1,Recently Completed,0,Operational
2025-07-10 04:00:00,Asphalt,Dry,13.33,9.45,43.14,0.49,Safe,101.88,29.42,28.85,22.31,7.4,Ongoing,0,Operational
2025-07-10 05:00:00,Mud,Slippery,11.18,2.49,76.64,1.57,Safe,191.8,7.62,38.67,19.21,18.4,Ongoing,0,Operational
2025-07-10 06:00:00,Gravel,Dry,14.5,2.23,22.69,0.97,Under Repair,16.44,8.99,42.59,43.77,41.2,Ongoing,0,Operational
2025-07-10 07:00:00,Asphalt,Dry,6.07,20.89,13.61,0.04,Safe,465.52,27.99,57.48,15.01,50.8,None,1,Severely Damaged
2025-07-10 08:00:00,Soil,Dry,3.51,24.54,49.9,0.83,Safe,297.1,2.31,49.08,4.32,24.4,None,0,Severely Damaged
2025-07-10 09:00:00,Mud,Dry,10.24,21.96,23.34,0.4,Safe,153.4,25.57,56.72,33.26,54.6,None,0,Operational
2025-07-10 10:00:00,Asphalt,Wet,9.26,14.03,36.81,0.69,Safe,407.96,11.21,32.03,21.65,50.2,None,0,Operational
2025-07-10 11:00:00,Asphalt,Slippery,10.11,11.19,9.04,1.15,Under Repair,297.98,24.97,46.19,28.55,47.6,Recently Completed,0,Severely Damaged
2025-07-10 12:00:00,Asphalt,Dry,8.84,23.5,55.18,0.84,Safe,154.27,27.05,43.06,13.19,50.8,Recently Completed,0,Severely Damaged
2025-07-10 13:00:00,Asphalt,Wet,4.14,2.18,78.81,0.47,Under Repair,70.92,5.24,33.48,13.82,14.4,None,0,Operational
2025-07-10 14:00:00,Soil,Dry,10.31,7.5,28.4,1.53,Closed,218.85,6.3,53.92,15.14,15.7,None,1,Operational
2025-07-10 15:00:00,Gravel,Wet,14.34,2.11,60.0,1.39,Safe,47.65,12.74,45.12,21.31,9.0,Recently Completed,0,Closed
2025-07-10 16:00:00,Mud,Dry,4.37,23.45,49.95,0.74,Safe,108.5,17.57,57.96,6.15,16.1,None,0,Closed
2025-07-10 17:00:00,Asphalt,Wet,2.56,23.36,71.77,0.99,Safe,33.0,12.55,39.31,11.2,22.8,None,0,Operational
2025-07-10 18:00:00,Gravel,Slippery,8.41,7.0,33.97,1.97,Safe,92.43,10.66,35.41,1.75,57.4,Ongoing,0,Closed
2025-07-10 19:00:00,Asphalt,Slippery,4.26,7.27,80.57,1.73,Safe,207.9,27.3,35.85,47.21,21.1,Ongoing,0,Closed
2025-07-10 20:00:00,Soil,Dry,11.57,22.93,47.11,0.99,Safe,169.28,23.15,29.73,41.74,25.0,None,0,Operational
2025-07-10 21:00:00,Asphalt,Slippery,9.76,5.01,85.66,0.54,Closed,133.16,2.21,40.77,42.77,44.2,None,0,Operational
2025-07-10 22:00:00,Asphalt,Dry,5.35,22.47,39.54,0.95,Safe,166.37,7.09,46.97,32.07,15.0,None,0,Operational
2025-07-10 23:00:00,Asphalt,Wet,11.11,8.11,81.41,1.64,Safe,341.07,27.08,56.49,45.33,42.3,None,0,Operational
2025-07-11 00:00:00,Asphalt,Dry,13.79,14.81,80.48,1.34,Safe,383.72,16.29,44.74,34.55,16.7,None,0,Operational
2025-07-11 01:00:00,Asphalt,Dry,4.58,8.54,10.22,0.72,Safe,283.4,2.37,28.96,8.35,51.7,None,0,Closed
2025-07-11 02:00:00,Asphalt,Wet,0.34,18.58,71.07,1.08,Under Repair,186.08,22.61,47.36,32.78,18.4,Ongoing,0,Severely Damaged
2025-07-11 03:00:00,Gravel,Dry,6.87,3.09,49.0,1.62,Safe,175.99,7.78,36.0,24.29,17.2,Recently Completed,0,Closed
2025-07-11 04:00:00,Asphalt,Wet,13.64,2.34,97.15,0.85,Under Repair,266.99,1.18,34.48,12.75,45.9,None,0,Closed
2025-07-11 05:00:00,Asphalt,Dry,5.19,12.41,74.48,1.59,Safe,479.09,8.5,29.66,39.63,6.8,Ongoing,0,Operational
2025-07-11 06:00:00,Asphalt,Dry,2.36,21.92,35.76,0.29,Safe,200.88,23.2,55.38,4.14,27.8,None,0,Operational
2025-07-11 07:00:00,Asphalt,Slippery,10.35,6.95,12.49,1.54,Closed,234.61,8.26,31.69,25.99,11.0,None,0,Operational
2025-07-11 08:00:00,Asphalt,Dry,0.4,19.56,86.02,0.95,Safe,186.97,8.43,42.86,49.32,27.1,Recently Completed,0,Operational
2025-07-11 09:00:00,Asphalt,Dry,8.33,15.06,52.43,0.9,Safe,412.19,15.45,28.41,4.66,58.6,Ongoing,1,Operational
2025-07-11 10:00:00,Asphalt,Wet,9.91,9.53,29.73,0.82,Safe,318.23,18.89,59.79,25.96,54.1,None,0,Operational
2025-07-11 11:00:00,Gravel,Wet,9.28,0.93,29.42,0.03,Safe,450.25,7.15,25.21,38.33,5.6,None,0,Severely Damaged
2025-07-11 12:00:00,Asphalt,Wet,0.83,1.95,36.99,0.98,Closed,399.76,19.72,55.9,6.13,30.6,None,0,Operational
2025-07-11 13:00:00,Mud,Wet,11.74,10.8,47.99,1.68,Safe,183.6,17.61,50.49,17.49,39.0,None,0,Operational
2025-07-11 14:00:00,Asphalt,Dry,1.88,1.44,92.53,1.17,Safe,182.41,9.35,29.65,10.28,55.7,None,1,Operational
2025-07-11 15:00:00,Asphalt,Dry,7.79,23.54,8.23,1.42,Safe,146.31,11.95,39.65,49.58,36.6,None,0,Operational
2025-07-11 16:00:00,Asphalt,Dry,10.2,21.48,64.1,0.32,Under Repair,436.93,19.48,33.47,49.91,19.8,None,0,Closed
2025-07-11 17:00:00,Asphalt,Wet,3.94,20.67,71.14,0.77,Safe,60.62,12.18,44.58,28.41,46.1,None,0,Operational
2025-07-11 18:00:00,Mud,Dry,9.74,19.62,15.43,1.74,Safe,357.27,22.41,52.71,13.05,35.3,None,1,Operational
2025-07-11 19:00:00,Asphalt,Dry,7.41,12.55,27.6,1.39,Safe,260.45,17.59,39.68,27.64,23.8,None,0,Severely Damaged
2025-07-11 20:00:00,Asphalt,Dry,10.68,6.64,54.83,0.3,Under Repair,98.72,22.74,29.97,46.9,32.4,None,0,Operational
2025-07-11 21:00:00,Soil,Wet,5.28,5.14,60.22,1.63,Safe,211.84,29.25,34.66,39.95,41.6,None,0,Operational
2025-07-11 22:00:00,Mud,Wet,3.34,4.16,38.42,1.86,Safe,472.67,16.3,33.37,3.27,55.1,Ongoing,0,Operational
2025-07-11 23:00:00,Asphalt,Dry,1.45,24.53,95.75,1.16,Safe,346.66,10.73,29.69,10.54,8.4,Recently Completed,1,Operational
2025-07-12 00:00:00,Asphalt,Wet,13.14,12.02,78.44,1.4,Under Repair,163.07,12.3,59.98,1.89,31.0,None,0,Operational
2025-07-12 01:00:00,Asphalt,Wet,1.66,18.17,72.96,0.06,Closed,277.02,11.08,36.06,47.17,16.2,Ongoing,1,Operational
2025-07-12 02:00:00,Asphalt,Wet,5.55,14.71,62.46,1.79,Under Repair,402.98,12.68,29.74,26.06,12.0,None,0,Operational
2025-07-12 03:00:00,Asphalt,Dry,7.92,5.35,63.86,1.78,Safe,111.8,4.18,56.39,1.77,7.7,Ongoing,0,Operational
2025-07-12 04:00:00,Gravel,Dry,4.93,0.44,43.61,1.96,Under Repair,461.9,27.63,40.33,48.21,26.1,Recently Completed,0,Closed
2025-07-12 05:00:00,Asphalt,Wet,13.38,2.24,35.25,1.08,Safe,241.05,8.78,58.5,19.45,56.1,None,0,Operational
2025-07-12 06:00:00,Asphalt,Dry,5.87,13.4,15.26,1.53,Under Repair,327.41,6.46,43.87,14.78,50.5,None,0,Operational
2025-07-12 07:00:00,Asphalt,Dry,12.98,7.73,42.51,1.03,Under Repair,464.84,5.83,27.49,6.44,38.7,None,0,Severely Damaged
2025-07-12 08:00:00,Soil,Dry,9.95,0.2,25.38,0.36,Safe,242.82,12.13,56.04,43.98,29.0,None,0,Severely Damaged
2025-07-12 09:00:00,Gravel,Dry,9.48,14.64,74.56,1.87,Under Repair,24.85,22.16,42.52,41.64,25.8,Ongoing,1,Operational
2025-07-12 10:00:00,Asphalt,Dry,2.43,15.33,28.42,1.19,Safe,203.24,15.93,57.8,14.37,27.5,Ongoing,0,Severely Damaged
2025-07-12 11:00:00,Soil,Dry,1.04,13.19,30.38,1.49,Safe,453.27,26.59,59.86,15.25,54.8,None,0,Operational
2025-07-12 12:00:00,Asphalt,Wet,5.32,24.07,95.5,1.58,Safe,41.46,21.76,32.17,16.81,56.2,None,0,Operational
2025-07-12 13:00:00,Asphalt,Dry,4.57,5.1,14.77,0.32,Safe,210.07,6.17,46.94,14.26,26.9,None,0,Operational
2025-07-12 14:00:00,Asphalt,Wet,10.0,11.14,46.6,1.78,Safe,344.45,26.01,55.97,40.94,26.1,None,0,Severely Damaged
2025-07-12 15:00:00,Gravel,Wet,0.1,7.88,44.06,1.38,Closed,41.57,28.05,52.33,30.04,11.3,None,0,Operational
2025-07-12 16:00:00,Asphalt,Dry,1.96,12.7,79.0,1.42,Safe,38.96,4.33,25.4,3.28,19.1,None,0,Severely Damaged
2025-07-12 17:00:00,Mud,Dry,0.18,2.45,81.62,0.81,Safe,286.06,21.0,47.1,32.72,56.0,None,0,Severely Damaged
2025-07-12 18:00:00,Asphalt,Dry,12.08,7.14,70.03,0.64,Under Repair,368.35,25.6,52.18,36.98,26.7,Ongoing,0,Operational
2025-07-12 19:00:00,Asphalt,Dry,5.07,6.69,65.55,0.57,Safe,36.94,2.19,29.99,30.54,24.4,Recently Completed,0,Operational
2025-07-12 20:00:00,Gravel,Dry,14.92,22.88,40.1,1.9,Safe,38.78,14.38,51.29,31.56,34.1,None,0,Closed
2025-07-12 21:00:00,Asphalt,Slippery,7.68,7.7,7.08,0.82,Under Repair,255.43,10.55,26.37,24.8,43.7,None,0,Operational
2025-07-12 22:00:00,Soil,Slippery,10.64,8.25,6.01,0.2,Safe,486.3,11.61,30.84,2.29,24.9,Recently Completed,0,Severely Damaged
2025-07-12 23:00:00,Asphalt,Dry,3.94,13.37,33.52,1.13,Under Repair,351.36,15.98,51.8,39.91,13.0,None,0,Operational
2025-07-13 00:00:00,Asphalt,Dry,5.8,21.58,85.06,1.95,Safe,232.23,15.86,28.95,32.34,15.1,None,0,Operational
2025-07-13 01:00:00,Gravel,Wet,7.43,18.34,62.89,1.72,Safe,473.19,8.35,43.06,16.93,40.0,None,0,Operational
2025-07-13 02:00:00,Mud,Dry,1.93,6.43,35.07,0.32,Safe,18.15,2.2,45.22,23.29,16.0,Ongoing,0,Operational
2025-07-13 03:00:00,Asphalt,Wet,8.57,10.9,18.12,1.31,Under Repair,108.41,12.82,51.96,47.74,24.8,None,0,Closed
2025-07-13 04:00:00,Soil,Dry,10.83,16.91,38.85,0.0,Safe,233.97,21.99,29.93,44.4,6.4,None,0,Operational
2025-07-13 05:00:00,Gravel,Wet,12.35,10.28,80.77,1.98,Safe,393.12,11.03,34.13,29.55,42.2,None,1,Operational
2025-07-13 06:00:00,Asphalt,Dry,1.61,16.47,57.61,0.9,Safe,236.02,0.5,54.33,19.51,50.0,None,0,Severely Damaged
2025-07-13 07:00:00,Asphalt,Dry,3.47,0.99,33.13,0.71,Safe,15.5,2.04,25.71,41.1,51.6,None,0,Operational
2025-07-13 08:00:00,Asphalt,Wet,8.83,13.3,65.12,1.7,Safe,96.36,6.2,30.29,46.04,10.9,Ongoing,0,Operational
2025-07-13 09:00:00,Soil,Wet,4.64,21.81,30.58,1.51,Under Repair,486.86,16.88,54.73,47.62,54.4,None,0,Operational
2025-07-13 10:00:00,Asphalt,Dry,7.34,1.81,24.09,1.68,Safe,33.22,22.81,28.34,42.71,56.6,None,0,Closed
2025-07-13 11:00:00,Gravel,Dry,8.65,16.06,21.39,1.8,Safe,343.61,8.62,46.63,5.33,7.7,None,0,Operational
2025-07-13 12:00:00,Asphalt,Wet,10.89,3.21,26.22,1.74,Safe,319.74,27.62,41.66,7.52,45.4,None,1,Operational
2025-07-13 13:00:00,Asphalt,Dry,3.67,2.19,31.8,0.28,Closed,345.76,7.74,53.68,2.18,6.5,Ongoing,0,Severely Damaged
2025-07-13 14:00:00,Asphalt,Dry,14.35,2.0,31.34,0.76,Safe,262.62,22.93,27.41,1.75,10.5,Ongoing,0,Operational
2025-07-13 15:00:00,Gravel,Dry,13.46,16.33,60.8,0.22,Under Repair,325.48,7.96,31.02,28.8,56.4,Ongoing,0,Operational
2025-07-13 16:00:00,Gravel,Dry,9.2,0.66,39.89,0.28,Safe,413.04,26.71,45.06,22.61,42.4,None,0,Operational
2025-07-13 17:00:00,Soil,Wet,10.04,24.56,68.45,0.13,Safe,104.18,21.17,56.54,33.7,22.5,Ongoing,1,Severely Damaged
2025-07-13 18:00:00,Asphalt,Dry,14.86,2.18,99.16,1.32,Under Repair,420.08,21.14,26.44,24.17,59.0,Recently Completed,0,Closed
2025-07-13 19:00:00,Asphalt,Dry,0.66,16.42,82.88,1.87,Safe,97.16,28.25,45.54,3.46,31.1,None,0,Operational
2025-07-13 20:00:00,Gravel,Wet,6.64,0.16,51.64,1.26,Under Repair,235.68,1.67,50.44,21.68,43.2,None,0,Severely Damaged
